station_eu_code;id_regione;id_provincia;id_comune;station_code;Regione;Provincia;Comune;nome_stazione;tipo_zona;tipo_stazione;TIPO;Lon;Lat;yy;n;sup25;sup15;media_yy;minimo;perc5;perc25;perc50;perc75;perc95;perc99.2;massimo;copertura;superamenti_ma;superamenti_ma10;superamenti_ma5;range_y;mappa_y;superamenti_d;superamenti_d15;range_d;range_d15;mappa_d;mappa_d15
IT2205A;17.0;76.0;17076098.0;1707625.0;Basilicata;Potenza;Viggiano;VIGGIANO - COSTA MOLINA SUD 1;RURALE;INDUSTRIALE;RI;15.9548;40.315619;2021;311;6;35;8.0;2.0;3.0;5.0;6.0;9.0;19.0;34.0;53.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT2205A;17.0;76.0;17076098.0;1707625.0;Basilicata;Potenza;Viggiano;VIGGIANO - COSTA MOLINA SUD 1;RURALE;INDUSTRIALE;RI;15.9548;40.315619;2014;248;6;38;9.0;2.0;3.0;5.0;7.0;11.0;20.0;29.0;31.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT2205A;17.0;76.0;17076098.0;1707625.0;Basilicata;Potenza;Viggiano;VIGGIANO - COSTA MOLINA SUD 1;RURALE;INDUSTRIALE;RI;15.9548;40.315619;2015;358;3;31;9.0;2.0;3.0;5.0;8.0;12.0;17.0;24.0;30.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT2205A;17.0;76.0;17076098.0;1707625.0;Basilicata;Potenza;Viggiano;VIGGIANO - COSTA MOLINA SUD 1;RURALE;INDUSTRIALE;RI;15.9548;40.315619;2016;255;7;19;8.0;2.0;3.0;5.0;6.0;9.0;17.0;32.0;36.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT2205A;17.0;76.0;17076098.0;1707625.0;Basilicata;Potenza;Viggiano;VIGGIANO - COSTA MOLINA SUD 1;RURALE;INDUSTRIALE;RI;15.9548;40.315619;2017;352;4;29;8.0;2.0;3.0;5.0;7.0;10.0;17.0;26.0;46.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2205A;17.0;76.0;17076098.0;1707625.0;Basilicata;Potenza;Viggiano;VIGGIANO - COSTA MOLINA SUD 1;RURALE;INDUSTRIALE;RI;15.9548;40.315619;2018;357;6;30;9.0;2.0;3.0;6.0;8.0;11.0;19.0;31.0;36.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2205A;17.0;76.0;17076098.0;1707625.0;Basilicata;Potenza;Viggiano;VIGGIANO - COSTA MOLINA SUD 1;RURALE;INDUSTRIALE;RI;15.9548;40.315619;2019;343;9;64;10.0;2.0;3.0;5.0;8.0;13.0;21.0;41.0;70.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2205A;17.0;76.0;17076098.0;1707625.0;Basilicata;Potenza;Viggiano;VIGGIANO - COSTA MOLINA SUD 1;RURALE;INDUSTRIALE;RI;15.9548;40.315619;2020;325;7;27;8.0;2.0;3.0;5.0;7.0;10.0;17.0;27.0;43.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2203A;17.0;76.0;17076098.0;1707623.0;Basilicata;Potenza;Viggiano;VIGGIANO 1;RURALE;INDUSTRIALE;RI;15.900698;40.334862;2018;358;5;58;11.0;2.0;4.0;7.0;10.0;13.0;19.0;29.0;33.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT2205A;17.0;76.0;17076098.0;1707625.0;Basilicata;Potenza;Viggiano;VIGGIANO - COSTA MOLINA SUD 1;RURALE;INDUSTRIALE;RI;15.9548;40.315619;2022;351;14;45;9.0;2.0;3.0;5.0;8.0;12.0;24.0;33.0;40.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2291A;17.0;77.0;17077028.0;17077028.0;Basilicata;Matera;Tricarico;Tricarico 1;RURALE;INDUSTRIALE;RI;16.147441;40.620463;2018;50;5;14;14.0;4.0;7.0;9.0;12.0;15.0;28.0;30.0;30.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(3;18]";0;0
IT2291A;17.0;77.0;17077028.0;17077028.0;Basilicata;Matera;Tricarico;Tricarico 1;RURALE;INDUSTRIALE;RI;16.147441;40.620463;2019;54;1;5;9.0;2.0;4.0;6.0;8.0;10.0;16.0;23.0;25.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT2291A;17.0;77.0;17077028.0;17077028.0;Basilicata;Matera;Tricarico;Tricarico 1;RURALE;INDUSTRIALE;RI;16.147441;40.620463;2020;45;0;16;13.0;4.0;5.0;10.0;13.0;17.0;21.0;22.0;23.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT2291A;17.0;77.0;17077028.0;17077028.0;Basilicata;Matera;Tricarico;Tricarico 1;RURALE;INDUSTRIALE;RI;16.147441;40.620463;2021;63;0;3;8.0;3.0;4.0;5.0;7.0;11.0;15.0;18.0;18.0;0;0.0;0.0;1.0;"(5;10]";0;0;0;"(-Inf;3]";"(-Inf;3]";0;0
IT2291A;17.0;77.0;17077028.0;17077028.0;Basilicata;Matera;Tricarico;Tricarico 1;RURALE;INDUSTRIALE;RI;16.147441;40.620463;2022;34;0;3;9.0;3.0;4.0;7.0;9.0;11.0;17.0;20.0;21.0;0;0.0;0.0;1.0;"(5;10]";0;0;0;"(-Inf;3]";"(-Inf;3]";0;0
IT2205A;17.0;76.0;17076098.0;1707625.0;Basilicata;Potenza;Viggiano;VIGGIANO - COSTA MOLINA SUD 1;RURALE;INDUSTRIALE;RI;15.9548;40.315619;2013;259;0;23;9.0;1.0;3.0;6.0;8.0;12.0;18.0;21.0;24.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(-Inf;3]";"(18; Inf]";0;0
IT2203A;17.0;76.0;17076098.0;1707623.0;Basilicata;Potenza;Viggiano;VIGGIANO 1;RURALE;INDUSTRIALE;RI;15.900698;40.334862;2017;357;3;39;10.0;1.0;3.0;6.0;9.0;12.0;19.0;27.0;64.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT2203A;17.0;76.0;17076098.0;1707623.0;Basilicata;Potenza;Viggiano;VIGGIANO 1;RURALE;INDUSTRIALE;RI;15.900698;40.334862;2014;301;8;56;11.0;1.0;3.0;6.0;9.0;13.0;22.0;33.0;50.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT2203A;17.0;76.0;17076098.0;1707623.0;Basilicata;Potenza;Viggiano;VIGGIANO 1;RURALE;INDUSTRIALE;RI;15.900698;40.334862;2015;357;5;75;11.0;2.0;4.0;7.0;10.0;14.0;21.0;27.0;34.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1740A;17.0;76.0;17076048.0;1707620.0;Basilicata;Potenza;Melfi;San Nicola di Melfi;RURALE;INDUSTRIALE;RI;15.722746;41.067055;2018;355;2;59;11.0;1.0;4.0;7.0;10.0;14.0;18.0;24.0;26.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1740A;17.0;76.0;17076048.0;1707620.0;Basilicata;Potenza;Melfi;San Nicola di Melfi;RURALE;INDUSTRIALE;RI;15.722746;41.067055;2017;337;10;67;11.0;2.0;4.0;7.0;9.0;13.0;22.0;35.0;53.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1740A;17.0;76.0;17076048.0;1707620.0;Basilicata;Potenza;Melfi;San Nicola di Melfi;RURALE;INDUSTRIALE;RI;15.722746;41.067055;2016;233;0;36;10.0;3.0;4.0;7.0;9.0;12.0;20.0;24.0;25.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(-Inf;3]";"(18; Inf]";0;0
IT1740A;17.0;76.0;17076048.0;1707620.0;Basilicata;Potenza;Melfi;San Nicola di Melfi;RURALE;INDUSTRIALE;RI;15.722746;41.067055;2015;295;22;106;14.0;1.0;5.0;8.0;12.0;17.0;26.0;35.0;42.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT1740A;17.0;76.0;17076048.0;1707620.0;Basilicata;Potenza;Melfi;San Nicola di Melfi;RURALE;INDUSTRIALE;RI;15.722746;41.067055;2014;180;9;39;11.0;3.0;4.0;6.0;9.0;14.0;24.0;32.0;34.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1740A;17.0;76.0;17076048.0;1707620.0;Basilicata;Potenza;Melfi;San Nicola di Melfi;RURALE;INDUSTRIALE;RI;15.722746;41.067055;2013;294;1;59;11.0;2.0;4.0;7.0;10.0;14.0;20.0;23.0;26.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(18; Inf]";0;0
IT2290A;17.0;76.0;17076038.0;17076029.0;Basilicata;Potenza;Guardia Perticara;GuardiaPerticara 1;RURALE;INDUSTRIALE;RI;16.097537;40.364036;2022;77;0;1;7.0;1.0;2.0;4.0;8.0;10.0;15.0;17.0;21.0;0;0.0;0.0;1.0;"(5;10]";0;0;0;"(-Inf;3]";"(-Inf;3]";0;0
IT2203A;17.0;76.0;17076098.0;1707623.0;Basilicata;Potenza;Viggiano;VIGGIANO 1;RURALE;INDUSTRIALE;RI;15.900698;40.334862;2016;340;7;41;10.0;1.0;3.0;6.0;8.0;12.0;20.0;32.0;39.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2290A;17.0;76.0;17076038.0;17076029.0;Basilicata;Potenza;Guardia Perticara;GuardiaPerticara 1;RURALE;INDUSTRIALE;RI;16.097537;40.364036;2021;48;0;4;8.0;3.0;4.0;5.0;8.0;10.0;16.0;17.0;17.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT2290A;17.0;76.0;17076038.0;17076029.0;Basilicata;Potenza;Guardia Perticara;GuardiaPerticara 1;RURALE;INDUSTRIALE;RI;16.097537;40.364036;2020;116;5;22;10.0;2.0;4.0;6.0;8.0;12.0;22.0;34.0;34.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT2290A;17.0;76.0;17076038.0;17076029.0;Basilicata;Potenza;Guardia Perticara;GuardiaPerticara 1;RURALE;INDUSTRIALE;RI;16.097537;40.364036;2019;52;4;10;12.0;3.0;4.0;6.0;10.0;14.0;30.0;41.0;42.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(3;18]";0;0
IT2290A;17.0;76.0;17076038.0;17076029.0;Basilicata;Potenza;Guardia Perticara;GuardiaPerticara 1;RURALE;INDUSTRIALE;RI;16.097537;40.364036;2018;71;1;8;9.0;2.0;5.0;7.0;9.0;11.0;19.0;24.0;26.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT2202A;17.0;76.0;17076037.0;1707622.0;Basilicata;Potenza;Grumento Nova;GRUMENTO 3;SUBURBANA;INDUSTRIALE;SI;15.89143;40.288391;2021;353;13;64;10.0;2.0;4.0;6.0;8.0;12.0;23.0;35.0;48.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2202A;17.0;76.0;17076037.0;1707622.0;Basilicata;Potenza;Grumento Nova;GRUMENTO 3;SUBURBANA;INDUSTRIALE;SI;15.89143;40.288391;2020;344;10;55;10.0;2.0;4.0;6.0;9.0;13.0;20.0;31.0;47.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2202A;17.0;76.0;17076037.0;1707622.0;Basilicata;Potenza;Grumento Nova;GRUMENTO 3;SUBURBANA;INDUSTRIALE;SI;15.89143;40.288391;2022;358;13;73;11.0;2.0;4.0;7.0;10.0;14.0;24.0;32.0;37.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT2202A;17.0;76.0;17076037.0;1707622.0;Basilicata;Potenza;Grumento Nova;GRUMENTO 3;SUBURBANA;INDUSTRIALE;SI;15.89143;40.288391;2018;357;8;58;11.0;2.0;4.0;7.0;10.0;13.0;21.0;30.0;37.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT2203A;17.0;76.0;17076098.0;1707623.0;Basilicata;Potenza;Viggiano;VIGGIANO 1;RURALE;INDUSTRIALE;RI;15.900698;40.334862;2013;300;2;35;10.0;1.0;4.0;7.0;9.0;13.0;19.0;24.0;28.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(-Inf;3]";"(18; Inf]";0;0
IT1740A;17.0;76.0;17076048.0;1707620.0;Basilicata;Potenza;Melfi;San Nicola di Melfi;RURALE;INDUSTRIALE;RI;15.722746;41.067055;2022;324;3;49;11.0;2.0;3.0;7.0;10.0;14.0;20.0;25.0;40.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1740A;17.0;76.0;17076048.0;1707620.0;Basilicata;Potenza;Melfi;San Nicola di Melfi;RURALE;INDUSTRIALE;RI;15.722746;41.067055;2021;350;7;71;10.0;2.0;3.0;6.0;9.0;14.0;21.0;29.0;31.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT1740A;17.0;76.0;17076048.0;1707620.0;Basilicata;Potenza;Melfi;San Nicola di Melfi;RURALE;INDUSTRIALE;RI;15.722746;41.067055;2020;319;5;56;10.0;2.0;4.0;6.0;9.0;13.0;20.0;26.0;30.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2202A;17.0;76.0;17076037.0;1707622.0;Basilicata;Potenza;Grumento Nova;GRUMENTO 3;SUBURBANA;INDUSTRIALE;SI;15.89143;40.288391;2019;350;12;62;11.0;3.0;4.0;6.0;10.0;13.0;21.0;47.0;72.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT2202A;17.0;76.0;17076037.0;1707622.0;Basilicata;Potenza;Grumento Nova;GRUMENTO 3;SUBURBANA;INDUSTRIALE;SI;15.89143;40.288391;2013;281;4;42;10.0;2.0;4.0;7.0;9.0;13.0;20.0;26.0;32.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1740A;17.0;76.0;17076048.0;1707620.0;Basilicata;Potenza;Melfi;San Nicola di Melfi;RURALE;INDUSTRIALE;RI;15.722746;41.067055;2019;341;6;56;10.0;2.0;3.0;5.0;8.0;13.0;19.0;29.0;41.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2202A;17.0;76.0;17076037.0;1707622.0;Basilicata;Potenza;Grumento Nova;GRUMENTO 3;SUBURBANA;INDUSTRIALE;SI;15.89143;40.288391;2015;353;4;56;10.0;2.0;4.0;7.0;9.0;13.0;18.0;26.0;32.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2202A;17.0;76.0;17076037.0;1707622.0;Basilicata;Potenza;Grumento Nova;GRUMENTO 3;SUBURBANA;INDUSTRIALE;SI;15.89143;40.288391;2016;355;7;47;10.0;2.0;3.0;6.0;9.0;12.0;19.0;30.0;34.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2202A;17.0;76.0;17076037.0;1707622.0;Basilicata;Potenza;Grumento Nova;GRUMENTO 3;SUBURBANA;INDUSTRIALE;SI;15.89143;40.288391;2017;353;3;43;10.0;3.0;4.0;6.0;8.0;12.0;18.0;27.0;55.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT2202A;17.0;76.0;17076037.0;1707622.0;Basilicata;Potenza;Grumento Nova;GRUMENTO 3;SUBURBANA;INDUSTRIALE;SI;15.89143;40.288391;2014;243;9;44;10.0;2.0;3.0;6.0;9.0;13.0;23.0;31.0;44.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1938A;18.0;78.0;18078045.0;1807877.0;Calabria;Cosenza;Cosenza;Città dei ragazzi;URBANA;FONDO;UF;16.24517;39.3134;2018;326;8;52;13.0;2.0;8.0;10.0;12.0;14.0;21.0;30.0;42.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1938A;18.0;78.0;18078045.0;1807877.0;Calabria;Cosenza;Cosenza;Città dei ragazzi;URBANA;FONDO;UF;16.24517;39.3134;2019;342;2;60;12.0;7.0;9.0;10.0;12.0;14.0;17.0;23.0;30.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT2089A;18.0;79.0;18079023.0;1807906.0;Calabria;Catanzaro;Catanzaro;Parco della biodiversità mediterranea;URBANA;FONDO;UF;16.57925;38.918288;2015;331;4;29;9.0;0.0;2.0;6.0;9.0;12.0;17.0;29.0;35.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT1938A;18.0;78.0;18078045.0;1807877.0;Calabria;Cosenza;Cosenza;Città dei ragazzi;URBANA;FONDO;UF;16.24517;39.3134;2020;357;1;53;11.0;6.0;6.0;8.0;11.0;13.0;19.0;23.0;26.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1938A;18.0;78.0;18078045.0;1807877.0;Calabria;Cosenza;Cosenza;Città dei ragazzi;URBANA;FONDO;UF;16.24517;39.3134;2021;358;5;74;13.0;8.0;9.0;10.0;12.0;15.0;21.0;25.0;33.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1938A;18.0;78.0;18078045.0;1807877.0;Calabria;Cosenza;Cosenza;Città dei ragazzi;URBANA;FONDO;UF;16.24517;39.3134;2022;155;0;11;11.0;8.0;8.0;9.0;10.0;13.0;17.0;22.0;22.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT2089A;18.0;79.0;18079023.0;1807906.0;Calabria;Catanzaro;Catanzaro;Parco della biodiversità mediterranea;URBANA;FONDO;UF;16.57925;38.918288;2014;79;2;5;8.0;0.0;2.0;4.0;7.0;9.0;17.0;30.0;34.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT2089A;18.0;79.0;18079023.0;1807906.0;Calabria;Catanzaro;Catanzaro;Parco della biodiversità mediterranea;URBANA;FONDO;UF;16.57925;38.918288;2016;305;2;13;7.0;0.0;3.0;5.0;7.0;9.0;14.0;18.0;30.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT1938A;18.0;78.0;18078045.0;1807877.0;Calabria;Cosenza;Cosenza;Città dei ragazzi;URBANA;FONDO;UF;16.24517;39.3134;2017;336;24;106;14.0;4.0;6.0;9.0;12.0;17.0;27.0;36.0;53.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2089A;18.0;79.0;18079023.0;1807906.0;Calabria;Catanzaro;Catanzaro;Parco della biodiversità mediterranea;URBANA;FONDO;UF;16.57925;38.918288;2018;322;10;63;10.0;1.0;3.0;6.0;9.0;14.0;21.0;32.0;41.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2089A;18.0;79.0;18079023.0;1807906.0;Calabria;Catanzaro;Catanzaro;Parco della biodiversità mediterranea;URBANA;FONDO;UF;16.57925;38.918288;2019;346;2;69;10.0;0.0;3.0;5.0;8.0;14.0;19.0;23.0;32.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT2089A;18.0;79.0;18079023.0;1807906.0;Calabria;Catanzaro;Catanzaro;Parco della biodiversità mediterranea;URBANA;FONDO;UF;16.57925;38.918288;2020;356;3;36;9.0;1.0;3.0;5.0;8.0;11.0;18.0;24.0;37.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT2089A;18.0;79.0;18079023.0;1807906.0;Calabria;Catanzaro;Catanzaro;Parco della biodiversità mediterranea;URBANA;FONDO;UF;16.57925;38.918288;2021;315;16;48;9.0;0.0;1.0;3.0;7.0;12.0;25.0;40.0;54.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT2089A;18.0;79.0;18079023.0;1807906.0;Calabria;Catanzaro;Catanzaro;Parco della biodiversità mediterranea;URBANA;FONDO;UF;16.57925;38.918288;2022;145;0;0;5.0;1.0;1.0;3.0;4.0;6.0;9.0;13.0;14.0;0;0.0;0.0;0.0;"(0;5]";0;0;0;"(-Inf;3]";"(-Inf;3]";0;0
IT2111A;18.0;79.0;18079074.0;1807908.0;Calabria;Catanzaro;Martirano Lombardo;Martirano Lombardo;URBANA;TRAFFICO;UT;16.23145;39.07497;2014;73;34;58;25.0;6.0;9.0;17.0;24.0;31.0;44.0;65.0;76.0;0;0.0;1.0;1.0;"(20;25]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2111A;18.0;79.0;18079074.0;1807908.0;Calabria;Catanzaro;Martirano Lombardo;Martirano Lombardo;URBANA;TRAFFICO;UT;16.23145;39.07497;2015;342;62;193;18.0;5.0;7.0;11.0;16.0;23.0;34.0;46.0;55.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2089A;18.0;79.0;18079023.0;1807906.0;Calabria;Catanzaro;Catanzaro;Parco della biodiversità mediterranea;URBANA;FONDO;UF;16.57925;38.918288;2017;350;11;69;11.0;1.0;3.0;6.0;9.0;14.0;22.0;34.0;54.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1938A;18.0;78.0;18078045.0;1807877.0;Calabria;Cosenza;Cosenza;Città dei ragazzi;URBANA;FONDO;UF;16.24517;39.3134;2016;329;24;96;13.0;4.0;6.0;9.0;12.0;16.0;27.0;34.0;38.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2087A;18.0;79.0;18079160.0;1807905.0;Calabria;Catanzaro;Lamezia Terme;Municipio;SUBURBANA;FONDO;SF;16.29517;38.95955;2018;359;4;33;8.0;0.0;2.0;5.0;7.0;11.0;19.0;26.0;32.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT1938A;18.0;78.0;18078045.0;1807877.0;Calabria;Cosenza;Cosenza;Città dei ragazzi;URBANA;FONDO;UF;16.24517;39.3134;2014;336;16;89;13.0;0.0;5.0;8.0;11.0;15.0;24.0;42.0;48.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT2087A;18.0;79.0;18079160.0;1807905.0;Calabria;Catanzaro;Lamezia Terme;Municipio;SUBURBANA;FONDO;SF;16.29517;38.95955;2019;363;2;35;8.0;1.0;2.0;5.0;8.0;11.0;17.0;22.0;26.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT2111A;18.0;79.0;18079074.0;1807908.0;Calabria;Catanzaro;Martirano Lombardo;Martirano Lombardo;URBANA;TRAFFICO;UT;16.23145;39.07497;2016;266;43;115;16.0;4.0;6.0;10.0;14.0;21.0;36.0;48.0;57.0;0;0.0;1.0;1.0;"(15;20]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2110A;18.0;78.0;18078003.0;1807881.0;Calabria;Cosenza;Acri;Acri;URBANA;FONDO;UF;16.3868;39.48963;2014;10;3;7;20.0;12.0;13.0;15.0;19.0;24.0;28.0;29.0;29.0;0;0.0;1.0;1.0;"(15;20]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT2110A;18.0;78.0;18078003.0;1807881.0;Calabria;Cosenza;Acri;Acri;URBANA;FONDO;UF;16.3868;39.48963;2015;340;35;174;16.0;3.0;6.0;10.0;15.0;21.0;28.0;36.0;51.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2110A;18.0;78.0;18078003.0;1807881.0;Calabria;Cosenza;Acri;Acri;URBANA;FONDO;UF;16.3868;39.48963;2016;294;30;112;15.0;4.0;6.0;9.0;13.0;19.0;31.0;43.0;57.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2110A;18.0;78.0;18078003.0;1807881.0;Calabria;Cosenza;Acri;Acri;URBANA;FONDO;UF;16.3868;39.48963;2017;347;31;127;15.0;3.0;6.0;9.0;13.0;18.0;29.0;47.0;72.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2110A;18.0;78.0;18078003.0;1807881.0;Calabria;Cosenza;Acri;Acri;URBANA;FONDO;UF;16.3868;39.48963;2018;340;17;108;14.0;4.0;6.0;9.0;12.0;16.0;24.0;37.0;40.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1938A;18.0;78.0;18078045.0;1807877.0;Calabria;Cosenza;Cosenza;Città dei ragazzi;URBANA;FONDO;UF;16.24517;39.3134;2015;339;24;109;13.0;1.0;6.0;9.0;12.0;17.0;27.0;31.0;42.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2110A;18.0;78.0;18078003.0;1807881.0;Calabria;Cosenza;Acri;Acri;URBANA;FONDO;UF;16.3868;39.48963;2019;344;16;97;13.0;3.0;6.0;8.0;12.0;16.0;24.0;34.0;38.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT2110A;18.0;78.0;18078003.0;1807881.0;Calabria;Cosenza;Acri;Acri;URBANA;FONDO;UF;16.3868;39.48963;2021;332;7;93;12.0;4.0;5.0;8.0;12.0;16.0;22.0;26.0;29.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT2110A;18.0;78.0;18078003.0;1807881.0;Calabria;Cosenza;Acri;Acri;URBANA;FONDO;UF;16.3868;39.48963;2022;150;3;47;13.0;5.0;6.0;9.0;13.0;17.0;24.0;29.0;35.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(18; Inf]";0;0
IT1938A;18.0;78.0;18078045.0;1807877.0;Calabria;Cosenza;Cosenza;Città dei ragazzi;URBANA;FONDO;UF;16.24517;39.3134;2009;233;17;123;17.0;5.0;9.0;12.0;16.0;20.0;28.0;34.0;39.0;0;0.0;1.0;1.0;"(15;20]";0;0;1;"(3;18]";"(18; Inf]";0;0
